File,Affinity,SMILES
out_1138_EGFR.pdbqt,-7.0,N#Cc1cnc2cc3c(cc2c1N1C=C(Br)C=CC1)OCCO3
out_1139_EGFR.pdbqt,-7.4,Cc1cnc2cc3c(cc2c1NC=CCCBr)OCCO3
out_1140_EGFR.pdbqt,-8.7,COc1cc2ncc3c(c2cc1OC)NCC(Br)=COC3
out_1141_EGFR.pdbqt,-7.6,CC1=CC2=NC(COO)N(c3cccc(Br)c3)C=C2C=C(O)C1
out_1142_EGFR.pdbqt,-9.5,COC#SC(=Cc1ncc(CO)c(Nc2cccc(Br)c2)c1C)OC
out_1144_EGFR.pdbqt,-9.2,COCC(=Cc1c(OC)ncc(CO)c1Nc1cccc(Br)c1)OC
out_1145_EGFR.pdbqt,-8.0,COC=CSC(CCOC)=C(Br)Nc1cccc(P)c1
out_1146_EGFR.pdbqt,-6.6,COC1=C2CC1(C)OC=NC=C(CO)C21NC=CC=CC1C
out_1147_EGFR.pdbqt,-8.7,COC1B=CC2(C=NC=C(Br)C=CCNC=C=C-C2)C=C1O
out_1148_EGFR.pdbqt,-9.5,COC1C2=C(Nc3cccc(Br)c3)COCNC(=CCC1N=O)C2
out_1149_EGFR.pdbqt,-8.7,COC1(C)Cc2ncc(CO)c(Nc3cccc(N)c3)c2C1
out_1151_EGFR.pdbqt,-8.2,COc1cc2ncc(O)c(N3C=C(Br)C=CC3)c2cc1OC
out_1152_EGFR.pdbqt,-8.0,COC1=CC=CN=NC=CCC=C(Br)COOC=CC=C1
out_1153_EGFR.pdbqt,-7.9,CN=C1C=C(OC)C=CC1=C(CCO)OCNc1cccc(Br)c1
out_1154_EGFR.pdbqt,-8.3,COC1=CC2=C(NC=CC=CCBr)C(CO)=CN=COC=CC12
out_1155_EGFR.pdbqt,-7.9,C=C(Br)C(=Cc1cncc(NC)c1ONC1=CCC(C)=C1)OC
out_1156_EGFR.pdbqt,-8.3,COc1cc2ncc(C=O)c(NC3=CC=CC(Br)S3)c2cc1OC
out_1157_EGFR.pdbqt,-9.0,CC=CC=CNc1c(C=O)cnc2cc(OC)c(OC)cc12
out_1158_EGFR.pdbqt,-7.8,COC1=CC=NC=C(C=O)CN(c2cccc(Br)c2)CC1
out_1159_EGFR.pdbqt,-8.6,BOc1cc2c(NC3C=CC=C3Br)c(C=O)cnc2cc1C=C
out_1160_EGFR.pdbqt,-8.4,COC1=CC(C=O)C=C(c2cccc(Br)c2)C=CNC1C
out_1161_EGFR.pdbqt,-8.2,COc1cc2cc(Nc3cccc(Br)c3)cnc2cc1OC
out_1162_EGFR.pdbqt,-8.6,COC1=CCC=NC=C(P=O)C2CC=CC(Br)=C2C(C)O1
out_1163_EGFR.pdbqt,-8.9,CCC1=NC(ON)C(C=CC=CCBr)=CC1=C(COC)OC
out_1164_EGFR.pdbqt,-8.5,B#COCC(=CC=C=C(C=C)NC=CC=CCS-CBr)OC
out_1165_EGFR.pdbqt,-7.7,COc1cc2c3c(C=O)cnc2cc1C=CC=CC=CCN3
out_1166_EGFR.pdbqt,-8.3,COc1cc2nccc(NC=CC=CC=CO)c2cc1OC
out_1167_EGFR.pdbqt,-9.2,COC1=CC2=NC=C(O)C2Nc2cccc(Br)c2C=C1OC
out_1168_EGFR.pdbqt,-8.9,COC1=CC2=NC(CNc3cccc(NBr)c3)=CCC2C=C1
out_1169_EGFR.pdbqt,-8.1,C=COC1=CC2C(=NC=C(O)CN2C2C=CC(Br)=C2)C=C1OC
out_1170_EGFR.pdbqt,-8.0,COC1=CCC(C=C(CC=O)C2NC=CC=C2C)=C(NCO)C1
out_1171_EGFR.pdbqt,-7.0,COC1=CCC(=NP-C=C(C=O)CN2C=C(Br)C=CC2)C=C1OC
out_1172_EGFR.pdbqt,-8.6,COc1cc2c(NCC3=CC#P-CC3)c(C=O)cnc2cc1Br
out_1173_EGFR.pdbqt,-7.4,CC=CCC#CCNc1c(CBr)nnc2cc(OC)c(OC)cc12
out_1175_EGFR.pdbqt,-8.0,COc1cc2ncc(C)c(N3C=C(Br)C=CC3)c2cc1OC
out_1176_EGFR.pdbqt,-9.2,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC
out_1177_EGFR.pdbqt,-7.6,CCOC1=CC2N(C=C(C=O)CN2C2=CCC(Br)=C2)C=C1OC
out_1178_EGFR.pdbqt,-6.9,COC1=CC2=NC=C3C(=O)OCC=CC(Br)=CSN3C2C=C1OC
out_1179_EGFR.pdbqt,-7.0,C=C1C(OC)=Cc2c1bcc(C(=O)O)c2Nc1cccc(Br)c1
out_1180_EGFR.pdbqt,-6.5,COc1ccc2c(c1OC)NCC(=O)OC=C(Br)C=CC=CN2
out_1181_EGFR.pdbqt,-7.3,C=C(OC)C(O)=C=Cc1cc(Nc2cccc(CBr)c2)c(C(=O)O)cn1
out_1182_EGFR.pdbqt,-7.6,BOC1=c2c(ncc(C=O)c2=CNC(=CC)OC=CBr)C=C(OC)C1
out_1183_EGFR.pdbqt,-8.7,O=C(O)C1=CC2=C3COC2=CC(=C1Nc1cccc(Br)c1)CO3
out_1184_EGFR.pdbqt,-9.8,COCCC1=CC=C(c2cccc(Br)c2)C(CO)N=C1CN
out_1185_EGFR.pdbqt,-8.7,COc1cc2ncc(C)c(Nc3cccc(Br)c3)c2cc1O
out_1186_EGFR.pdbqt,-6.8,CC-C1(OC)CC2=NC(C=O)C(c3cc(Br)ccc3C)=P-1C2
out_1187_EGFR.pdbqt,-8.1,COc1cc2c(Nc3cccc(Br)c3)c(C(=O)O)cnc2cc1C
out_1189_EGFR.pdbqt,-6.8,C=C(C(=O)O)C(=CC=C(C)CC=NI)N1C=C(Br)C=CC1
out_1190_EGFR.pdbqt,-8.7,COC1=CCC2=NP-C(=CN2)C(=O)Oc2cc(Br)ccc2C1OC
out_1191_EGFR.pdbqt,-9.2,COCC(C)=C1C=C(Nc2cccc(O)c2)C(CO)=CN=C1C
out_1192_EGFR.pdbqt,-8.7,COC1=CCC(=C(Nc2cccc(Br)c2)C2=C(O)N=C2O)C=C1OC
out_1194_EGFR.pdbqt,-9.1,COc1cc2ncc(C(=O)O)c(NC(C)=CC=CCBr)c2cc1OC
out_1195_EGFR.pdbqt,-7.6,COCC(C)=CCC1C(OC)C=C(C)C(CN)=NC1C(C)=O
out_1196_EGFR.pdbqt,-8.3,CCC(C=C(CC(N)=O)Nc1cccc(Br)c1)C(OC)C(N)O
out_1197_EGFR.pdbqt,-8.1,C=COCC(=CC1(Nc2cccc(Br)c2)C=NC=CCN1)OC
out_1198_EGFR.pdbqt,-8.1,COc1cc2ncc(C(N)=O)c(N-N3CC=C(C)C3Br)c2cc1OC
out_1199_EGFR.pdbqt,-8.8,C=CC1(NC)C(OC)=CC=CNc2cccc(Br)c2C1C=O
out_1200_EGFR.pdbqt,-8.6,COC1=CCC=NC=CCNC(Nc2cccc(Br)c2)C=C1
out_1201_EGFR.pdbqt,-8.6,COC1=CC2=NC=C(C(N)=O)NC3(C)C=CC=C3C2=CC=CC1
out_1202_EGFR.pdbqt,-8.7,COP-1=CC(=C(CC(N)=O)NC2=C=BCC(Br)=C2)C2=NCCC1=C2
out_1203_EGFR.pdbqt,-8.5,C=CN=C(C=CNc1cccc(Br)c1)C=C(C)OC=CO
out_1204_EGFR.pdbqt,-9.6,COc1cc2ncc(C(N)=O)c(C=CC=CCBr)c2cc1OC
out_1205_EGFR.pdbqt,-9.4,COC1=CC(=CNC=CC=CCBr)C(=NC=CNC(N)=O)C=C1C
out_1206_EGFR.pdbqt,-7.9,CCC1=CC2C=C(CNC2=CC=CCBr)C(N=O)C1(O)OC
out_1207_EGFR.pdbqt,-8.7,COC=Cc1ncc(C(N)=O)c(Nc2cccc(Br)c2)c1C=COC
out_1208_EGFR.pdbqt,-8.7,COC1=C=C(c2cccc(Br)c2C)C(CN=O)=CN=CC1OC
out_1210_EGFR.pdbqt,-8.3,COC1=CCC2(Br)C=CC=CNC23CC(=O)N=CN=C3C=C1OC
out_1212_EGFR.pdbqt,-7.7,C=C(OC)C(=Cc1cc(Nc2cccc(Br)c2)c(CF)cn1)OC
out_1213_EGFR.pdbqt,-7.9,C=C1OCOCC(C)=CC=CC(Br)=Nc2cc1ncc2CC=O
out_1214_EGFR.pdbqt,-8.3,C=C(OC)C1(OCC)C=C=C(C(N)=O)CNC=CC=CC1Br
out_1215_EGFR.pdbqt,-8.2,COc1cc2ncc3c(c2cc1OC)NC=CC=CCC3Br
out_1216_EGFR.pdbqt,-8.9,COC1=CC2=CN(c3cccc(Br)c3)C(C(N)=O)=CC2C=C1OC
out_1217_EGFR.pdbqt,-8.0,COc1cc2ncc(C(N)=O)c(NC3=CC=C(C)C3)c2cc1OC
out_1218_EGFR.pdbqt,-7.1,N#Cc1cnc2ccc(O)cc2c1N1C=C(Br)C=CC1O
out_1219_EGFR.pdbqt,-8.6,N#CC1=CN2C=C(O)C(O)=CC2N(c2cccc(Br)c2)C1
out_1220_EGFR.pdbqt,-8.7,C#CC(O)=Cc1cncc(C#N)c1NC(=C=C)C=C(Br)OC
out_1221_EGFR.pdbqt,-8.9,N#Cc1cncc2c1NNC=CC=CC(Br)=CCOCCO2
out_1222_EGFR.pdbqt,-8.5,C=C(Br)C=CC=CNc1c(C#N)cnc2cc(O)c(O)cc12
out_1223_EGFR.pdbqt,-8.0,N#CC1(O)CN(c2cccc(Br)c2)C2C=C(O)C=CC2=N1
out_1224_EGFR.pdbqt,-6.7,C=CC=CC=CCC(C#N)=CN=CC1=C(O)C(O)=S=CC1
out_1225_EGFR.pdbqt,-8.7,CCOCSCC(O)=CC=C=C(C#N)CNc1cccc(Br)c1
out_1226_EGFR.pdbqt,-8.8,N#COC1C=C(Br)C2C(S)=CC=C3C2=NC=C(C#N)N31
out_1227_EGFR.pdbqt,-9.1,N#Cc1cnccc(O)c(O)ccc1NC1=CCC(Br)=C1
out_1228_EGFR.pdbqt,-9.2,C=NC1=CN=CC=C(C)C(O)=CN(CC=CC(F)Br)C1
out_1229_EGFR.pdbqt,-8.1,CC1=c2c(ncc(C#N)c2=CNc2cccc(Br)c2)C=N1
out_1230_EGFR.pdbqt,-8.6,CC=C(Br)C=CC=C(C#N)CN=Cc1cc(O)ccn1
out_1231_EGFR.pdbqt,-8.7,C=C-CC(O)=Cc1cc(ONc2ccccc2)c(Br)cn1
out_1232_EGFR.pdbqt,-8.4,N#Cc1cnc2cc(O)c(O)cc2c1Nc1ccc(Cl)c(Br)c1
out_1233_EGFR.pdbqt,-8.9,COCOC=CC1=C(N2C=C=CC(Br)=C2)C(C#N)=CCC1=COCO
out_1234_EGFR.pdbqt,-8.9,COCOc1cc2ncc(C#N)c(C-c3cccc(Br)c3)c2cc1OCOC
out_1235_EGFR.pdbqt,-9.3,C=CC(COC)C(Nc1cccc(Br)c1)=C1C=CC(OCOC)=CC1
out_1236_EGFR.pdbqt,-7.6,COCOC1=CCCCCC(=CBr)C=C=C1OCOCC#N
out_1237_EGFR.pdbqt,-8.4,C=C(Br)C(C)=CNC1C2=C(C#N)OCOCC1(C)N=C(C)C2
out_1238_EGFR.pdbqt,-8.3,CCOCB=C=CCNC(Br)C(C#N)=CN=CCC(OC)OCOC
out_1239_EGFR.pdbqt,-8.1,COCOC1=CCC(=C(Nc2cccc(Br)c2)C(=C=N)C#N)C=C1OCOC
out_1240_EGFR.pdbqt,-8.4,C=NC(=CN=CC=C(OCOC)C(=CCC)COCC)CNC1C=B-C=C1
out_1241_EGFR.pdbqt,-7.7,COCOc1cc2ncc(C)c(CNc3cccc(Br)c3)c2cc1NOCO
out_1242_EGFR.pdbqt,-7.6,COCOC1=CCC(=C(N)CC=C(Br)C#N)C=C1OCOC
out_1243_EGFR.pdbqt,-7.6,COCOc1cc2nc-c(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC
out_1244_EGFR.pdbqt,-7.7,CCC(=CN=CC1=C(OC=NO)CC(OCO)=CC1)CNC1=NCC=CC1=CBr
out_1245_EGFR.pdbqt,-8.9,COCC(=CC(C=NC=CC#N)CNc1cccc(Br)c1)OCO
out_1246_EGFR.pdbqt,-8.3,C=C(C=CBr)N1CC(CC)=C=C2C=C(OCOC)C(I)=CC21
out_1247_EGFR.pdbqt,-9.1,COCOC1=CC(=NC=C(C#N)CS-2=CC=CC(Br)=C2)CC=C1
out_1248_EGFR.pdbqt,-7.9,C=S1C=C(OCOC)COCOC=CC=C=C(C#N)N1C=CC=CCCBr
out_1250_EGFR.pdbqt,-7.1,C=COCOC(C(=C)OCOC)C1(Nc2cccc(Br)c2)C=NC=CC1
out_1251_EGFR.pdbqt,-7.7,COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC
out_1253_EGFR.pdbqt,-8.2,C=C(Br)C=CS#CNc1c(C#N)cnc2cc(OCOC)c(OCOC)cc12
out_1254_EGFR.pdbqt,-8.6,COCOC1=CC(=NC=CO)C(C#CN2C=C=CC(Br)=C2)C(OCO)N1
out_1255_EGFR.pdbqt,-8.5,CNCCONC=Cc1c2ncc(C#N)c1CC=CC=BOCOC=C2
out_1256_EGFR.pdbqt,-8.8,CC=CC=CCC(=CC=CNOCOCC)C(C#N)=CNB=CC=COCO
out_1257_EGFR.pdbqt,-6.8,C=CC(OC-CO)C(=Cc1cc(CNc2cccc(Br)c2)c(C#N)cn1)OCO
out_1258_EGFR.pdbqt,-8.0,COCOCC(=CC=NC=C(C#N)C#S-N1C=C(Br)C=CC1)OCOC
out_1259_EGFR.pdbqt,-7.4,N#Cc1cnc2c(c1N1C=CC(O)=CC1)C=CCOCC(CO)=C2
out_1260_EGFR.pdbqt,-9.2,C=C(CCOCC)C(=Cc1cc(NC2=CC=CC2Br)c(C#N)cn1)OCCOC
out_1261_EGFR.pdbqt,-7.8,COCCOC1=CC2=NC=C(C#N)C(Nc3cccc(Br)c3)N2C=C1OCCOC
out_1262_EGFR.pdbqt,-8.1,COCCOC1=CC2=NC#CNC(Nc3cccc(Br)c3)=B-C2C=C1OCCOC
out_1263_EGFR.pdbqt,-7.6,COCCOC(=CC=CNC1=CC=CC1Br)COCCI
out_1264_EGFR.pdbqt,-8.3,COCCOc1cc2ncc(C#N)c(NC3=CCN-C(Br)=C3)c2cc1OCCOC
out_1265_EGFR.pdbqt,-8.3,COCCOC1=CCC(=NC=C(C#N)CNB-CBr)C=C1OCCOC
out_1266_EGFR.pdbqt,-8.1,C=CCCOC1=Cc2ncc(C#N)c(Nc3cccc(Br)c3OCCOC)c21
out_1267_EGFR.pdbqt,-9.2,COCCOC=Cc1ncc(C#N)c(Nc2cccc(Br)c2)c1C=COCCOC
out_1268_EGFR.pdbqt,-8.1,COCCOCC(=C=Cc1cc(C#N)cnc1C)Nc1cc(Br)ccc1OCOC
out_1269_EGFR.pdbqt,-8.4,COCCOC=CC1=CNC2=C3C(Br)=CC2C(OCCOC)=CC13
out_1270_EGFR.pdbqt,-7.5,C=CC=C(C=C-N)C(N)=CN1CC=C(OCCOC)C(OCCOC)=C1C
out_1271_EGFR.pdbqt,-8.0,N#Cc1cnc2c(c1N1C=CCC(Br)=C1OCCO)C=COCCNC=C2
out_1272_EGFR.pdbqt,-9.0,CC=CC(Br)=CCNc1c(C#N)cnc2cc(OCO)c(OCCOC)cc12
out_1273_EGFR.pdbqt,-8.9,COCCOCC1=CCC(=C(Br)P-Nc2ccccc2)C=S-1
out_1274_EGFR.pdbqt,-8.8,C=C(C)C=CC=CNC1=C2CC=C(OCCOC)C(OCCOC)=C21
out_1275_EGFR.pdbqt,-7.4,B=CCC(CNc1cccc(Br)c1)=C(C=COCCOC)C=COCCOC
out_1276_EGFR.pdbqt,-8.6,COCCOC1=CC2=NC=C(C#N)N(c3cccc(Br)c3)C2C=C1OCCOC
out_1277_EGFR.pdbqt,-9.4,C=C(C=NC=C(N)CNc1cccc(Br)c1)OCCOCC(=CC)OCCOC
out_1279_EGFR.pdbqt,-7.9,C=CC(Br)=CP-C(=O)N1C=C2C=CC(=NC=C(N)C1)OC2
out_1280_EGFR.pdbqt,-7.4,CC=C1OCOC1c1cncc(NBr)c1Nc1ccccc1
out_1283_EGFR.pdbqt,-7.4,N#CC1=CC2(C=C3OCOC3=CC2=N)N1c1cccc(Br)c1
out_1285_EGFR.pdbqt,-9.4,N#Cc1cncc(C2=C(I)COC2)c1Nc1cccc(Br)c1
out_1286_EGFR.pdbqt,-8.7,Cc1cnc2cc3c(cc2c1N1C=C(Br)C=CC1)OCO3
out_1287_EGFR.pdbqt,-6.9,N#CC1=CN=C2C=C3OCOC3=CC2N1C1=CC=CC1
out_1288_EGFR.pdbqt,-7.4,N#Cc1cnc2cc3c(cc2c1NC1=C=CC(Br)=C1)OCO3
out_1289_EGFR.pdbqt,-8.4,N#Cc1cnc2c(c1)C1Nc3cccc(Br)c3OCOC1=C2
out_1290_EGFR.pdbqt,-8.3,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3
out_1291_EGFR.pdbqt,-7.0,BrC1=CCNC2=C3C=S=C(C=CC2C=CC=C1)OCO3
out_1292_EGFR.pdbqt,-8.1,N#Cc1cnc2cc3c(cc2c1C1=C(Br)CC(N)=C1)OCO3
out_1293_EGFR.pdbqt,-8.4,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)NCCCO3
out_1294_EGFR.pdbqt,-7.7,CNC1(CCCO)C=CC=C(C#N)Nc2cc(Br)ccc21
out_1295_EGFR.pdbqt,-8.1,CNC=C1OCCCOC1=Cc1cnccc1NC=CC=CCBr
out_1296_EGFR.pdbqt,-8.1,B#CC=C(C=CC=NC=CC1=C(C#N)NCC=C1C)OCCCO
out_1297_EGFR.pdbqt,-8.9,CN=C1C2=CC(=CC1=C(Br)NC=C1C-C=CC=C1)NOCCCO2
out_1298_EGFR.pdbqt,-9.0,C=C1CCOC2(C)C=C1c1cncc(NC)c1NC2=CC=CCBr
out_1299_EGFR.pdbqt,-8.8,CCCONC(C=CC=NC)=CC(Br)NNc1ccccc1
out_1300_EGFR.pdbqt,-9.2,N#Cc1cnc2c(c1Nc1cccc(Br)c1)C1=CCCCOC1=C2
out_1302_EGFR.pdbqt,-8.1,BrC1=CNC2CC(=CC=C1)C1C=C3OCCCOC3=CC1=N2
out_1303_EGFR.pdbqt,-9.0,C=C=CC(Br)=CCNc1c(C#N)cnc2cc3c(cc12)OCCCO3
out_1304_EGFR.pdbqt,-7.6,BrC1=C2C=C3BOCCCOC(CC=CC=CN1)N2C=C3
out_1305_EGFR.pdbqt,-8.6,N#Cc1cnc2cc3c(cc2c1Nc1ccc(P)c(Br)c1)OCCCO3
out_1306_EGFR.pdbqt,-7.1,NNC12C=C3C=C1OCCCOC2=C(c1cccc(Br)c1)C3
out_1307_EGFR.pdbqt,-8.8,CCCNC1=CC2=COCCOC2=CC1=NC#CCC#N
out_1308_EGFR.pdbqt,-6.8,C=C=CC(Br)=CCNC1(C#N)CN=C2C=C3OCCCOC3=CC21
out_1309_EGFR.pdbqt,-8.0,CC(=CC=CCBr)N1CCN=CC1C=C1OCCCOC1=CC#N
out_1310_EGFR.pdbqt,-8.3,CCOC(=O)c1cc2c(NC3=CC=CNC4(c5ccccc5)CC4=C3)ncnn2c1
out_1311_EGFR.pdbqt,-7.2,CCOC(=O)c1cc2n(c1)NN=CN2C1=CC=C2CC(=NN2Cc2ccccc2)B-C1
out_1312_EGFR.pdbqt,-7.7,CCOC(=O)C(C)=CN1CC(C=CC=CNC)=NC=N1
out_1313_EGFR.pdbqt,-9.0,O=CCCc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1
out_1314_EGFR.pdbqt,-8.1,N=CN=C1NCC=CONNCC=CC=CC=CC2=C1NC2
out_1315_EGFR.pdbqt,-8.2,CCOC(=O)c1cc2c(-c3c4ccc(N(N)Cc5ccccc5)c3C=N4)ncnn2c1
out_1316_EGFR.pdbqt,-8.0,CC=NN(C=PN=CC=C(C)N1CC=Nn2cc(C(=O)O)cc21)Cc1ccccc1
out_1317_EGFR.pdbqt,-7.8,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1
out_1318_EGFR.pdbqt,-9.1,C=C(C=CC(=NC=NN)NC=C1C=CC=CNN(Cc2ccccc2)C=C1)C(=O)OCC
out_1319_EGFR.pdbqt,-7.8,IC=C1CNC2=C1C1C(C=NN1CC1=CC=CBC1)N-C2
out_1320_EGFR.pdbqt,-8.6,CCOC(=O)C(C)C#CN1CC(NC2=CC=CC2=CC=NNCC2=CC=CC2)=NC=N1
out_1321_EGFR.pdbqt,-7.3,CCOC(=O)c1cc2c(NC=CC=c3c4cnn3CC=4)ncnn2c1
out_1322_EGFR.pdbqt,-8.8,NC1=C=CC=CC1N1C=C2C=Cc3ncnn4c5c(cc34)B5CNC=C2C1
out_1323_EGFR.pdbqt,-8.4,CC(O)C1=C=NN=CN=C(Nc2ccc3c(cnn3Cc3ccccc3)c2)C=C1
out_1324_EGFR.pdbqt,-8.5,CCOC(=O)c1cc2c(NCC=c3cnn4c3=CCC3C=CC(=C3)C4)ncnn2c1
out_1325_EGFR.pdbqt,-8.3,C1=NNCNc2cc3cnn(Cc4ccccc4)c3cc2N1
out_1326_EGFR.pdbqt,-8.1,B1=C=C2NN=CN=C2NSC=C=C2C1C=NN2Cc1ccccc1
out_1327_EGFR.pdbqt,-8.5,CCOC(=O)c1cc(N-c2ccc3c(c2)C=PC3c2ccccc2)n(N=CN)c1
out_1328_EGFR.pdbqt,-7.1,C=CC=C1Cn2ncc3c4c5cc(c32)C(C(C)OC=O)=CN(CCN5)C(N4)C1=C
out_1329_EGFR.pdbqt,-9.1,C=C=c1c(=CCNc2ncnn3cc(C(=O)OCC)cc23)cnn1Cc1ccccc1
out_1330_EGFR.pdbqt,-7.5,CCOC(=O)c1cc2n(c1)N=CNN2c1ccc2c(cnn2CC2=CC=CC2)c1
out_1331_EGFR.pdbqt,-7.9,C=CC(=CNN=CC-CC1=c2cnn(Cc3ccccc3)c2=CCC1=C)C(=O)OCC
out_1332_EGFR.pdbqt,-8.9,B#CC(SC)=C1NN=CN=C1NC1=CC=NOCN(Cc2ccccc2)N=CC=CC1
out_1333_EGFR.pdbqt,-6.4,CCC=C1C(=N)C=NN1C=CNC(=O)OCCn1ccnc1
out_1335_EGFR.pdbqt,-8.1,CCOC(=O)C1C(CC)N2C=CC=C3C=C2N=NS#CN1C3
out_1336_EGFR.pdbqt,-8.7,CCCCC(=O)OC=CN=CN(CC)N1CC2=CCC1NN=C2
out_1337_EGFR.pdbqt,-9.3,CCOC(=O)C1=CN2N=CN=C(Nc3cc4cc(c3)NN4)CCC12
out_1338_EGFR.pdbqt,-8.0,C=C(C=CC=NC=NC=Nn1cc(CC)c(C(=O)OCC)c1)S-C=NN
out_1339_EGFR.pdbqt,-8.2,C1=CN2N=CN=CC2=CCCC(NC2=CC=C3NN=CN3C2)CC1
out_1340_EGFR.pdbqt,-8.0,OCn1ncc2cc(NC3=NCNC=C(C4CCO4)CC3)ccc21
out_1341_EGFR.pdbqt,-7.2,CCOC(=O)c1cn(N=CN=CS2=NNc3ccc2cc3C)cc1CC
out_1342_EGFR.pdbqt,-8.7,CC=CNc1ncnn2cc(C(=O)OCC)c(CCC=C3C=NNC3)c12
out_1343_EGFR.pdbqt,-8.9,CCOC(=O)c1cn2ncnc3c2c1C(C)NN=Cc1cccc(c1)N3
out_1344_EGFR.pdbqt,-8.3,CCC(C=O)=CN1CC(Nc2ccc3c(cnn3Cc3ccccc3)c2)=NC=N1
out_1345_EGFR.pdbqt,-8.8,C1=NC=NN=CCCCn2ccnc2Cc2cc3c(cnn3Cc3ccccc3)cc21
out_1346_EGFR.pdbqt,-9.2,ClN=CN=CNc1ccc2c(c1)C=NC2C1C=CC=C1
out_1347_EGFR.pdbqt,-8.0,CNN=CN=CNc1ccc2c(cnn2Cc2ccccc2)c1
out_1348_EGFR.pdbqt,-8.0,CCc1c(CC(=O)O)cn2ncnc(Nc3cccnn(Cc4ccccc4)ccc3)c12
out_1349_EGFR.pdbqt,-8.0,CCc1c(CC=O)cn2ncnc(NC3C=CC=NN(Cc4ccccc4)CCO3)c12
out_1350_EGFR.pdbqt,-8.1,CC1c2cnn(Cc3ccccc3)c2C=CN1C1=NC=NNC=CCC1COO
out_1351_EGFR.pdbqt,-8.2,CCc1c(C(=O)O)cn(N=C=NN)c1CNC(C)=CC=C1CC=NN1Cc1ccccc1
out_1352_EGFR.pdbqt,-8.2,CCc1c(CC(=O)O)cn2ncnc(NC=CC3=CC(=NNCc4ccccc4)C3)c12
out_1353_EGFR.pdbqt,-7.8,CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(c3)C=Nc3ccccc3C4)c12
out_1354_EGFR.pdbqt,-8.4,CCc1c(CC(=O)O)cn2ncnc(N3CC=C4C(=C=NN4Cc4ccccc4)C3)c12
out_1355_EGFR.pdbqt,-9.5,CCC1=CCNC(=CC=C2CC=NN2Sc2ccccc2)NC=NC1
out_1356_EGFR.pdbqt,-8.6,CC(O)CC1=CN(C#N)CCNC=CC1=CCC=NC1=C=CC=CC1
out_1357_EGFR.pdbqt,-8.7,NC1=CC1=C(C=CC=NNCc1ccccc1)C=NC=NNF
out_1358_EGFR.pdbqt,-6.8,CCc1c(CC(=O)O)cn2c1CNC(=CC=CN)C(=NNCC1=C=CC=C1)NC=N2
out_1359_EGFR.pdbqt,-7.5,O=C1CC2NN=C=C(NC3=CC=CC#CC=NNC4CC=CC=C4C3)C2=C1CCO
out_1360_EGFR.pdbqt,-8.5,CC=CC=CC=CCn1ncc2cc(Nc3ncnn4cc(C=O)c(C)c34)ccc21
out_1361_EGFR.pdbqt,-8.3,CCc1c(CC=O)cn2c1CNC13C=CC4(NN(Cc5ccccc5)C4=CCO1)N23
out_1362_EGFR.pdbqt,-8.8,CCc1cn(N=CN=Nc2ccc3c(cnn3Cc3ccccc3)c2)cc1CC(=O)O
out_1364_EGFR.pdbqt,-7.8,C=C1C=C(Nc2ncnn3cc(CC(=O)O)c(CC)c23)B-C=C1C=NNCC1=COCC=C1
out_1365_EGFR.pdbqt,-6.9,CCc1c2cn3ncnc(c13)Nc1ccc3c(cnn3CC3C=CC=CC=C23)c1
out_1366_EGFR.pdbqt,-7.7,CCNCc1cn2ncnc(NC3=CC=CNC4NC(=C3)c3ccccc34)c2c1CC
out_1367_EGFR.pdbqt,-8.0,C1=CCNCCC#CC(NC=C2C=CN3CC#CCC=C2NCC=N3)=NC=NN=1
out_1368_EGFR.pdbqt,-7.0,CC=CCC1C(CNCC)=CN2CC(=NC=N2)NCC1C=CC=NNCC1=CC=C1
out_1369_EGFR.pdbqt,-7.0,NCC1=CNCCNC2C=CC(NC=N1)N(Cc1ccccc1)N=C2
out_1370_EGFR.pdbqt,-8.3,C=CC=NPN(C=CC=CNC#N)Cc1ccccc1
out_1371_EGFR.pdbqt,-7.5,CCCC(=CN1CN=C1n1ccc2c(Cc3ccccc3)ncc-2c1C)NCCN
out_1372_EGFR.pdbqt,-7.5,CCNCc1cn2ncnc(NC3=CC=C4N(C3)N4Cc3ccccc3)c2c1CC
out_1373_EGFR.pdbqt,-7.8,CCNCC1=CN2N=CB-2N2C=CC=C3N(Cc4ccccc4)N=CC32C=C1CC
out_1374_EGFR.pdbqt,-7.4,CCNCc1cn2c(c1CC)C(Nc1ccc3c(cnn3Cc3ccccc3)c1)=NC2
out_1375_EGFR.pdbqt,-8.1,CCNCC1=CNON=CNC(CC2=CC(N)=C3C2C=NN3Cc2ccccc2)=C1CC
out_1376_EGFR.pdbqt,-7.5,CCNCc1cn2c(c1CC)C(Nc1ccc3c(cnn3Cc3ccccc3)c1)C=N2
