,DSSTox_CID,NR-ER,SMILES
925,10336,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
926,29076,0.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
927,4440,0.0,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
928,3062,0.0,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C.[Br-].[Br-]
929,28915,0.0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
930,25384,0.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-]
931,9300,0.0,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-]
932,22363,0.0,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
933,21150,0.0,C[N+](C)(C)CCOC(N)=O.[Cl-]
934,2489,0.0,CNC(=O)OCC[N+](C)(C)C.[Cl-]
935,27872,0.0,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-]
936,27848,0.0,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS.O.O.[Li+].[Li+].[Li+]
937,27796,1.0,CC[C@@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O.[Na+].[Na+].[Na+].[Na+].[Na+]
938,3868,1.0,O=C([O-])c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1.[Na+]
939,29116,1.0,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]
940,18887,1.0,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
941,17028,1.0,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+]
942,242,1.0,CCCCC(CC)COS(=O)(=O)[O-].[Na+]
943,23777,1.0,O=[N+]([O-])C(Br)(CO)CO
944,4457,1.0,O=[N+]([O-])C(Br)(CO)CO
945,26488,1.0,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
946,16515,1.0,Br.COc1cc(CC(C)N)c(OC)cc1Br
947,2525,1.0,Oc1c(Br)cc(Br)cc1Br
948,2325,1.0,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC
949,14187,1.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
950,4458,1.0,CCOC(=O)/C=C(C)/C=C/C[C@@H](C)CCCC(C)C
951,26808,1.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
952,1421,1.0,c1ccc(Nc2ccc3ccccc3c2)cc1
953,2508,1.0,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1
954,28476,1.0,c1ccc(Nc2cccc3ccccc23)cc1
955,26358,1.0,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
956,1373,1.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
957,7926,1.0,CC(=O)O.CCC(N)Cc1c[nH]c2ccccc12
958,26922,1.0,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
959,378,1.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1
960,28768,1.0,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
961,26658,1.0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
962,4458,1.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
963,26788,1.0,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1
964,2934,1.0,C=CCc1ccccc1OCC(O)CNC(C)C
965,11980,1.0,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1
966,3340,1.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
967,4457,1.0,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
968,25232,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
969,26557,1.0,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O
970,28571,1.0,CCCCCCOc1cc(C)c(O)c(C)c1C
971,4501,1.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
972,9282,1.0,Cc1ccccc1-n1c(C)nc2ccccc2c1=O
973,2393,1.0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
974,13163,1.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
975,2325,1.0,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C
976,1478,1.0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
977,7926,1.0,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
978,27861,1.0,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
979,26210,1.0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
980,25081,1.0,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
981,2563,1.0,CCOc1ccc(NC(=O)CC(C)O)cc1
982,103,1.0,Cl.c1ccc2c(CCC3CCNCC3)c[nH]c2c1
983,2360,1.0,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C.Cl
984,7925,1.0,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C.Cl
985,2959,1.0,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
986,1071,1.0,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
987,375,1.0,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O.Cl
988,2526,1.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1.Cl
989,17717,1.0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl
990,2880,1.0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl
991,7479,1.0,Cl.Cl.NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
992,27949,1.0,Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
993,6655,1.0,Cl.Cl.NCCNc1cccc2ccccc12
994,3549,1.0,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1.Cl.Cl.O
995,3170,1.0,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2.Cl
996,28598,1.0,CC(C)(N)Cc1ccc(Cl)cc1.Cl
997,21629,1.0,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl
998,25831,1.0,Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
999,27871,1.0,CC(Cc1ccccc1)NCc1ccccc1Cl.Cl
1000,1460,1.0,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21.Cl
1001,699,1.0,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl
1002,9282,1.0,Cl.Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O
1003,1994,1.0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
1004,2405,1.0,COc1cc(C[C@H](C)N)c(OC)cc1C.Cl
1005,21629,1.0,Cl.FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1
1006,2523,1.0,CC(C)NC(C)Cc1ccc(I)cc1.Cl
1007,1125,1.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1.Cl
1008,576,1.0,Cl.NCCS
1009,27433,1.0,Cl.O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O
1010,69,1.0,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1.Cl
1011,25769,1.0,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
1012,2394,1.0,Cl.O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
1013,3706,1.0,Cl.O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1
1014,2315,1.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O.Cl
1015,699,1.0,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
1016,29080,1.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
1017,25232,1.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
1018,2048,1.0,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1.Cl
1019,26970,1.0,N[Pt](N)(Cl)Cl
1020,5635,1.0,CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O
1021,27505,1.0,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
1022,2485,1.0,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1023,1118,1.0,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
1024,1680,1.0,O=c1[nH]c2cc(Cl)ccc2o1
1025,12514,1.0,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
1026,27429,1.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1027,2883,1.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
1028,26852,1.0,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1
1029,28590,1.0,Clc1ccc2nsnc2c1NC1=NCCN1
1030,5138,1.0,Clc1ccccc1CN1CCc2sccc2C1
1031,3652,1.0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
1032,294,1.0,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1
1033,25410,1.0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
1034,2360,1.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2
1035,717,1.0,CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1
1036,26722,1.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O
1037,22622,1.0,COc1c2occc2cc2ccc(=O)oc12
1038,26192,1.0,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
1039,1368,1.0,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
1040,2417,1.0,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1.CS(=O)(=O)O
1041,13757,1.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O
1042,26254,1.0,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
1043,20742,1.0,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C
1044,28511,1.0,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CSC#N)C2
1045,21997,1.0,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
1046,2796,1.0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
1047,25867,1.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
1048,69,1.0,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
1049,26754,1.0,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
1050,3001,1.0,CC(=O)Nc1ncc([N+](=O)[O-])s1
1051,25778,1.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
1052,2777,1.0,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1
1053,209,1.0,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC
1054,24514,1.0,CCCCCCCCCC(=O)NO
1055,2399,1.0,CCOC(=O)CC(=O)CCl
1056,2898,1.0,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
1057,233,1.0,CC(C)NNC(=O)c1ccncc1.O=S(=O)(O)O
1058,28911,1.0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
1059,372,1.0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
1060,26242,1.0,CC(=O)NC(Cc1ccccc1)C(=O)O
1061,2364,1.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1062,28899,1.0,CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1063,699,1.0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)C=CC(=O)O
1064,9055,1.0,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
1065,2394,1.0,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1066,13664,1.0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1067,573,1.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1068,26400,1.0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O
1069,22465,1.0,CCCCCCCCCCCCCCCC(=O)O
1070,2370,1.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
1071,24836,1.0,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
1072,2442,1.0,O=C(C=Cc1ccccc1)OCc1ccccc1
1073,18298,1.0,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
1074,25775,1.0,O=C1c2ccccc2C(=O)C1c1ccccc1
1075,25226,1.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
1076,21884,1.0,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
1077,27518,1.0,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
1078,372,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
1079,17231,1.0,N[C@@H](COP(=O)(O)O)C(=O)O
1080,25771,1.0,O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O
1081,26410,1.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
1082,782,1.0,Cc1ccc(S(=O)(=O)O)cc1.c1cc2c(c(NC3=NCCN3)c1)CCCC2
1083,24817,1.0,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1.O=S(=O)(O)O
1084,27939,1.0,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
1085,375,1.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
1086,2345,1.0,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
1087,2345,1.0,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
1088,29079,1.0,CCCCC(CC)COC(=O)c1ccc(O)cc1
1089,11980,1.0,CCCCCCCOC(=O)c1ccc(O)cc1
1090,2999,1.0,CCCCCCCCOC(=O)c1ccc(O)cc1
1091,1120,1.0,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O
1092,24581,1.0,O=S(=O)(O)O.Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O
1093,22252,1.0,Oc1ccc(Cl)c2c1CCC2
1094,3817,1.0,Cc1cc(O)ccc1O
1095,16684,1.0,Cc1cc(=O)oc2cc(O)ccc12
1096,57,1.0,CC(=O)Nc1cccc(O)c1
1097,28492,1.0,OCc1ccccc1O
1098,27569,1.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
1099,17739,1.0,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-]
1100,7394,1.0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
1101,576,1.0,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2]
1102,13390,1.0,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
1103,20708,1.0,CC[N+](CC)(CC)CC.[Cl-]
1104,17728,1.0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]
1105,182,1.0,O=C([O-])c1nc(O)nc(O)n1.[K+]
1106,1717,1.0,O=P([O-])([O-])OC[C@@]1(O)O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O.[Na+].[Na+].[Na+]
1107,25323,1.0,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+]
1108,2329,1.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+]
1109,28621,1.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.O.O.O.[Na+].[Na+]
1110,26806,1.0,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+]
1111,25367,1.0,CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1.[Na+]
1112,26114,1.0,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+]
1113,28530,1.0,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12.[Na+]
1114,2308,1.0,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
1115,26647,1.0,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
1116,3502,1.0,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I.[Na+]
1117,20679,1.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
1118,27347,1.0,O=C(NNCS(=O)(=O)[O-])c1ccncc1.[Na+]
1119,26223,1.0,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
1120,2946,1.0,O=C1NCCN1c1ncc([N+](=O)[O-])s1
1121,27871,1.0,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
1122,4523,1.0,[O-][n+]1cc[n+]([O-])c2ccccc21
1123,714,1.0,Br.COc1c2c(cc3c1OCO3)CCN(C)C2
1124,3061,1.0,Br.C[N+]1([O-])[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
1125,1371,1.0,Brc1c(NC2=NCCN2)ccc2nccnc12
1126,26756,1.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
1127,25904,1.0,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1128,3581,1.0,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2
1129,20679,1.0,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
1130,26220,1.0,C[C@@H]1CCN(C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3c2NC[C@H](C)C3)[C@@H](C(=O)O)C1
1131,26480,1.0,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
1132,510,1.0,CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
1133,12359,1.0,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
1134,26663,1.0,C[Si](C)(C)O[Si](C)(C)C
1135,1087,1.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C
1136,26776,1.0,C/C=C/C=C/C(=O)O
1137,379,1.0,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
1138,26478,1.0,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
1139,28638,1.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
1140,20770,1.0,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
1141,9055,1.0,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
1142,5429,1.0,CC(=O)OC1CN2CCC1CC2
1143,26677,1.0,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
1144,28870,1.0,CC(C)(C)c1ccc(O)cc1
1145,13512,1.0,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2
1146,25472,1.0,CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C
1147,614,1.0,CC(C)c1ncc([N+](=O)[O-])n1C
1148,25951,1.0,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
1149,3000,1.0,CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O
1150,3004,1.0,CC(C)NCC(O)COc1cccc2[nH]ccc12
1151,3352,1.0,CCOC(=O)c1cncn1C(C)c1ccccc1
1152,26580,1.0,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
1153,25192,1.0,COc1cc(C)nc(-n2nc(C)cc2OC)n1
1154,28869,1.0,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1
1155,1337,1.0,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
1156,26234,1.0,Cc1ccc(S(=O)(=O)NC(=O)N[C@@H](C)Cc2ccccc2)cc1
1157,22244,1.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
1158,2998,1.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
1159,3794,1.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
1160,3276,1.0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
1161,28789,1.0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
1162,3350,1.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
1163,3350,1.0,CCC(C(=O)OCCN(CC)CC)c1ccccc1
1164,16496,1.0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
1165,1144,1.0,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1
1166,2381,1.0,CC=CC(=O)N(CC)c1ccccc1C
1167,2527,1.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
1168,2999,1.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
1169,26257,1.0,CCOc1cc(NC(C)=O)ccc1C(=O)OC
1170,24303,1.0,CCOc1ccc(C(=O)OCCN(CC)CC)cc1
1171,28879,1.0,CCOc1ccc(NC(C)=O)cc1
1172,26553,1.0,CCOc1ccccc1C(N)=O
