,DSSTox_CID,SR-MMP,SMILES
903,1979,0.0,COc1ccc2cc(CCC(C)=O)ccc2c1
904,940,0.0,CC(C)Cn1cnc2c(N)nc3ccccc3c21
905,21624,0.0,CC(C)NCC(O)c1ccc2ccccc2c1
906,25310,0.0,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1
907,9311,0.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
908,919,0.0,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12
909,26538,0.0,CCC1(C2=NCCN2)Cc2ccccc2O1
910,25760,0.0,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
911,26396,0.0,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
912,25698,0.0,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
913,9848,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl
914,28887,0.0,CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl
915,1363,0.0,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2.Cl
916,28633,0.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O
917,24372,0.0,Cl.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
918,22188,0.0,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
919,6692,0.0,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
920,24845,0.0,Clc1cccc(SC2CCNCC2)n1
921,4643,0.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
922,7793,0.0,CC(C)CCOC(=O)c1ccc(N(C)C)cc1
923,26232,0.0,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
924,7880,0.0,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
925,6944,0.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
926,5438,0.0,Nc1nc2ccc(OC(F)(F)F)cc2s1
927,9220,0.0,Nc1ncnc(Nc2ccccc2)n1
928,29354,0.0,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C
929,25282,0.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
930,26565,0.0,NC(=O)Oc1ccc(Cc2ccccc2)cc1
931,2435,0.0,O=C(Nc1ccc(O)cc1)c1ccccc1O
932,24935,0.0,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O
933,8664,0.0,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
934,24400,0.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32
935,13803,0.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
936,28515,0.0,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
937,2327,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
938,28990,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
939,25428,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
940,5935,0.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
941,26611,0.0,NNCCc1ccccc1.O=S(=O)(O)O
942,4061,0.0,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1
943,21388,0.0,CC(=C\c1ccccc1)/C=C1/SC(=S)N(CC(=O)O)C1=O
944,25205,0.0,Oc1c(I)cc(I)c2cccnc12
945,3602,0.0,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1
946,2120,0.0,CCCOC(=O)c1ccc(O)cc1
947,2070,0.0,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1
948,1196,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
949,2577,0.0,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
950,304,0.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+]
951,5853,0.0,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+]
952,24699,0.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+]
953,25264,0.0,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+]
954,2306,0.0,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I.[Na+]
955,7104,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
956,675,0.0,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1
957,4762,0.0,C#CCOc1ccc2c(C)cc(=O)oc2c1
958,25830,0.0,CO[C@@H]1[C@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
959,25487,0.0,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C
960,6626,0.0,C=CC(=O)OCCCCCCOC(=O)C=C
961,22270,0.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1
962,26433,0.0,CC(=O)C=Cc1ccc2c(c1)OCO2
963,6815,0.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
964,6048,0.0,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O
965,3971,0.0,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
966,25460,0.0,CC(C)(c1ccccc1)c1ccc(O)cc1
967,5346,0.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
968,8010,0.0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
969,470,0.0,COP(=S)(OC)Oc1ccc(SC)c(C)c1
970,7231,0.0,Cc1cc(C(=O)NNCc2ccccc2)no1
971,5368,0.0,Cc1ccc(O)cc1
972,279,0.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
973,2755,0.0,Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1
974,25183,0.0,Cl.Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl
975,27374,0.0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl
976,2787,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
977,7531,0.0,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O.Cl
978,27404,0.0,Cl.N=C(N)NC(=N)NCCc1ccccc1
979,15138,0.0,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
980,29327,0.0,Cl.Nc1c2c(nc3ccccc13)CCCC2
981,1806,0.0,Cl.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
982,4786,0.0,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1.Cl
983,7469,0.0,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC.Cl
984,16496,0.0,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl
985,7734,0.0,Cn1sc(Cl)cc1=O
986,7845,0.0,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
987,26047,0.0,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1
988,5743,0.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
989,12832,0.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
990,22400,0.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
991,9706,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
992,21671,0.0,N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1
993,6203,0.0,NCCc1cnc[nH]1
994,21348,0.0,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
995,5120,0.0,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
996,12355,0.0,O=Cc1ccc(Cl)c([N+](=O)[O-])c1
997,4519,0.0,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
998,24907,0.0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
999,5590,0.0,CC(C)(C)C(=O)NCCCC(=O)O
1000,6864,0.0,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
1001,4156,0.0,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
1002,3096,0.0,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
1003,4855,0.0,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
1004,4260,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
1005,21274,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
1006,25353,0.0,O=C/C=C/c1ccccc1
1007,733,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC
1008,2037,0.0,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
1009,3325,0.0,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1
1010,25676,0.0,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
1011,27177,0.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
1012,7266,0.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
1013,1123,0.0,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1014,12891,0.0,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
1015,24730,0.0,N#CC(C#N)=Cc1ccc(O)c(O)c1
1016,6160,0.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
1017,114,0.0,NCCc1ccc(O)c(O)c1
1018,13493,0.0,Oc1cccc(O)c1O
1019,27599,0.0,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O
1020,20316,0.0,O=C(Oc1ccccc1)c1ccccc1O
1021,14959,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
1022,21370,0.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
1023,27620,0.0,CCCCCCCCCCCC(=O)O.OCCN(CCO)CCO
1024,28849,0.0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
1025,5403,0.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-]
1026,23894,0.0,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-]
1027,25888,0.0,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
1028,577,0.0,C[N+](C)(C)CCOC(N)=O.[Cl-]
1029,4600,0.0,CNC(=O)OCC[N+](C)(C)C.[Cl-]
1030,28584,0.0,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS.O.O.[Li+].[Li+].[Li+]
1031,26261,0.0,CC[C@@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O.[Na+].[Na+].[Na+].[Na+].[Na+]
1032,22168,0.0,O=C([O-])c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1.[Na+]
1033,12655,0.0,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]
1034,1476,0.0,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
1035,17233,0.0,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+]
1036,26584,0.0,CCCCC(CC)COS(=O)(=O)[O-].[Na+]
1037,25131,0.0,O=[N+]([O-])C(Br)(CO)CO
1038,9280,0.0,O=[N+]([O-])C(Br)(CO)CO
1039,22117,0.0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
1040,27138,0.0,Br.COc1cc(CC(C)N)c(OC)cc1Br
1041,14674,0.0,Oc1c(Br)cc(Br)cc1Br
1042,1306,0.0,CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O
1043,29390,0.0,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC
1044,7298,0.0,c1cc(OCC2CO2)cc(OCC2CO2)c1
1045,27002,0.0,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
1046,4555,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
1047,25594,0.0,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
1048,26892,0.0,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1
1049,21690,0.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
1050,21100,0.0,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C
1051,22083,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
1052,24317,0.0,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O
1053,1163,0.0,CCCCCCOc1cc(C)c(O)c(C)c1C
1054,27492,0.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
1055,4110,0.0,Cc1ccc(=O)n(-c2ccccc2)c1
1056,17649,0.0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
1057,5523,0.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1
1058,21251,0.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
1059,7423,0.0,CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1
1060,27681,0.0,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
1061,8956,0.0,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1062,5659,0.0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.CI
1063,27075,0.0,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O.Cl
1064,28825,0.0,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl
1065,21719,0.0,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl
1066,25371,0.0,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2.Cl
1067,3523,0.0,Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
1068,3279,0.0,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl
1069,24871,0.0,Cl.Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O
1070,24623,0.0,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1.Cl
1071,26098,0.0,Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
1072,2981,0.0,Cl.NCCS
1073,695,0.0,Cl.O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O
1074,21954,0.0,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
1075,26711,0.0,Cl.O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
1076,26075,0.0,Cl.O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1
1077,5815,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O.Cl
1078,6602,0.0,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1.Cl
1079,27850,0.0,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
1080,9559,0.0,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1081,528,0.0,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
1082,14580,0.0,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1
1083,9060,0.0,Clc1ccc2nsnc2c1NC1=NCCN1
1084,10588,0.0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
1085,2883,0.0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
1086,29076,0.0,COc1c2occc2cc2ccc(=O)oc12
1087,6890,0.0,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
1088,5019,0.0,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
1089,24752,0.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
1090,21414,0.0,FC(F)(F)COCC(F)(F)F
1091,1716,0.0,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
1092,1875,0.0,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O
1093,1070,0.0,CCCCCCOc1ccccc1C(N)=O
1094,27055,0.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
1095,27709,0.0,NC(Cc1ccccc1)C(=O)O
1096,25983,0.0,C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
1097,25944,0.0,NCCNCCN
1098,26324,0.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
1099,28245,0.0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
1100,27457,0.0,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC
1101,25783,0.0,CCCCCCCCCC(=O)NO
1102,900,0.0,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
1103,7931,0.0,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N
1104,5300,0.0,O=C(O)CCNC(=O)c1ccccc1
1105,1647,0.0,CC(C)NNC(=O)c1ccncc1.O=S(=O)(O)O
1106,3377,0.0,NP(N)(=O)NC(=O)c1ccc(F)cc1
1107,3343,0.0,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@H](O)[C@@H](O)C(=O)O
1108,21828,0.0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
1109,7511,0.0,CC(=O)NC(Cc1ccccc1)C(=O)O
1110,25238,0.0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)C=CC(=O)O
1111,12612,0.0,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
1112,4955,0.0,CCCCCCCCCCCCCCCC(=O)O
1113,22209,0.0,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
1114,26407,0.0,O=C(C=Cc1ccccc1)OCc1ccccc1
1115,1958,0.0,CN1C(=O)CC(c2ccccc2)C1=O
1116,2666,0.0,O=C1c2ccccc2C(=O)C1c1ccccc1
1117,29115,0.0,O=C1c2ccccc2C(=O)c2ccccc21
1118,2060,0.0,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
1119,24770,0.0,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2
1120,1256,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
1121,4235,0.0,N[C@@H](COP(=O)(O)O)C(=O)O
1122,20639,0.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
1123,652,0.0,Cc1ccc(S(=O)(=O)O)cc1.c1cc2c(c(NC3=NCCN3)c1)CCCC2
1124,24240,0.0,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O
1125,24446,0.0,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1.O=S(=O)(O)O
1126,27274,0.0,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
1127,7085,0.0,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
1128,29289,0.0,CCCCC(CC)COC(=O)c1ccc(O)cc1
1129,2815,0.0,CCCCCCCOC(=O)c1ccc(O)cc1
1130,7599,0.0,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O
1131,9184,0.0,Oc1ccc(Cl)c2c1CCC2
1132,21917,0.0,Cc1cc(O)ccc1O
1133,28807,0.0,Cc1cc(=O)oc2cc(O)ccc12
1134,26735,0.0,CC(=O)Nc1cccc(O)c1
1135,26193,0.0,OCc1ccccc1O
1136,3700,0.0,CCCCOc1ccc(CC(=O)NO)cc1
1137,9331,0.0,S=c1[nH]cnc2[nH]cnc12
1138,24014,0.0,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-]
1139,3937,0.0,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1.[Br-]
1140,21518,0.0,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]
1141,6089,0.0,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2]
1142,28947,1.0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-]
1143,1114,1.0,CC[N+](CC)(CC)CC.[Cl-]
1144,14317,1.0,O=C([O-])c1nc(O)nc(O)n1.[K+]
1145,9241,1.0,O=P([O-])([O-])OC[C@@]1(O)O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O.[Na+].[Na+].[Na+]
1146,27929,1.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+]
1147,3835,1.0,CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1.[Na+]
1148,27880,1.0,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12.[Na+]
