,DSSTox_CID,NR-AhR,SMILES
886,6220,0.0,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
887,7869,0.0,C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21
888,4343,0.0,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
889,28165,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
890,1978,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
891,20526,0.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
892,26804,0.0,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
893,357,0.0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C
894,3658,0.0,CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1
895,12446,0.0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
896,14549,0.0,CCCCC/C=C/C=C/C=O
897,14252,0.0,CCC1(c2cnc[nH]2)Cc2ccccc2C1.Cl
898,7589,0.0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
899,1412,0.0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O.Cl
900,6306,0.0,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl
901,3587,0.0,COc1cc(C[C@H](C)N)c(OC)cc1Br.Cl
902,26508,0.0,CCc1cc(OC)c(C[C@@H](C)N)cc1OC.Cl
903,13493,0.0,Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
904,1616,0.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
905,1199,0.0,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
906,26393,0.0,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
907,28572,0.0,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1
908,7513,0.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
909,24288,0.0,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
910,942,0.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O
911,20712,0.0,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)/C=C\C(=O)O
912,27857,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
913,28678,0.0,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43
914,18887,0.0,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
915,27178,0.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
916,26768,0.0,N=C(N)NCc1cccc(I)c1.N=C(N)NCc1cccc(I)c1.O=S(=O)(O)O
917,28773,0.0,Nc1ccccc1C(=O)OCC=Cc1ccccc1
918,1006,0.0,O=C(c1ccc(O)cc1)c1ccc(O)cc1O
919,17072,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC
920,4447,0.0,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1
921,7769,0.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
922,4316,0.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
923,7835,0.0,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C.O=C(O)/C=C/C(=O)O
924,1366,0.0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O
925,14852,0.0,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.O=C(O)CC(O)(CC(=O)O)C(=O)O
926,9261,0.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
927,28632,0.0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
928,9286,0.0,CN(C)CCOc1ccccc1Cc1ccccc1.Nc1ccc(C(=O)O)c(O)c1
929,4623,0.0,Cc1cccc(Nc2ccccc2C(=O)O)c1C
930,26741,0.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
931,26673,0.0,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1
932,14165,0.0,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N
933,28500,0.0,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
934,4125,0.0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O
935,25822,0.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
936,2189,0.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
937,22632,0.0,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
938,20736,0.0,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
939,17023,0.0,Oc1ccc(Cl)cc1Cc1ccccc1
940,1668,0.0,Oc1ccc2ccc3cccc4ccc1c2c34
941,27393,0.0,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-].[Ca+2]
942,21545,0.0,Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c(C)c4)cc3C)cc2)cc1.[Na+].[Na+]
943,26615,0.0,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1.[Na+]
944,13401,0.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
945,29157,0.0,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1.[Na+]
946,4992,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
947,29298,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
948,2343,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
949,25689,0.0,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O
950,25204,1.0,Cc1ccc(O)c(C(C)(C)C)c1
951,28922,1.0,Cc1ccc(C(C)(C)C)c(O)c1
952,3868,1.0,Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
953,20362,1.0,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1
954,27592,1.0,CCC1(c2cnc[nH]2)Cc2ccccc2C1
955,9879,1.0,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1
956,26237,1.0,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl
957,28941,1.0,Cc1cccc(C)c1OCC(C)N.Cl
958,1373,1.0,Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
959,3371,1.0,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1
960,20270,1.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
961,26272,1.0,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
962,28545,1.0,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F
963,25848,1.0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1
964,5035,1.0,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1
965,29116,1.0,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F
966,22206,1.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
967,28611,1.0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
968,26450,1.0,Nc1ccc(N)cc1
969,26277,1.0,Nc1nc2nc[nH]c2c(=S)[nH]1
970,23777,1.0,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
971,3296,1.0,O=[N+]([O-])C1(Br)COCOC1
972,20547,1.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
973,26429,1.0,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C
974,4457,1.0,CCCCCc1cc(O)cc(O)c1
975,383,1.0,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1
976,5696,1.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1
977,1715,1.0,CCCCCC[n+]1ccccc1.[Br-]
978,5226,1.0,CCCCCC[n+]1ccccc1.[Cl-]
979,3909,1.0,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+]
980,9871,1.0,CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[Na+]
981,11800,1.0,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br
982,27304,1.0,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21
983,425,1.0,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr
984,14956,1.0,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
985,29086,1.0,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
986,4151,1.0,Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21
987,3593,1.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
988,4458,1.0,CCCCCc1ccco1
989,5513,1.0,N#CC(Cl)Cl
990,5258,1.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
991,26358,1.0,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl
992,1373,1.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
993,2801,1.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
994,25631,1.0,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1
995,2595,1.0,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O
996,28768,1.0,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl
997,20362,1.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
998,4458,1.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
999,26104,1.0,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl
1000,27829,1.0,CCc1cccc(CC)c1N(COC)C(=O)CCl
1001,5258,1.0,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
1002,5258,1.0,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1
1003,24966,1.0,Nc1ccc2c(c1)Cc1ccccc1-2
1004,26309,1.0,Nc1ccccc1Nc1ccccc1
1005,28159,1.0,O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1
1006,28804,1.0,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
1007,4457,1.0,CCCCCCCCCCCSCC(=O)O
1008,17730,1.0,O=C(C=Cc1ccccc1)OCc1ccccc1
1009,28883,1.0,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O
1010,5715,1.0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
1011,28614,1.0,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
1012,28166,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
1013,2220,1.0,S=C=NCCc1ccccc1
1014,6214,1.0,CCCCCCCCn1cc[n+](C)c1.[Cl-]
1015,18877,1.0,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
1016,4501,1.0,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12
1017,26235,1.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
1018,21132,1.0,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
1019,266,1.0,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
1020,1314,1.0,CCc1ccc(O)c(C(C)(C)C)c1
1021,4151,1.0,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
1022,26092,1.0,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O
1023,425,1.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
1024,1106,1.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl
1025,5078,1.0,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl
1026,2162,1.0,Cl.Cn1sccc1=O
1027,1784,1.0,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
1028,20723,1.0,O=C=Nc1ccc(Cl)c(Cl)c1
1029,28654,1.0,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
1030,26284,1.0,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1031,12551,1.0,C(=NC1CCCCC1)=NC1CCCCC1
1032,220,1.0,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
1033,6214,1.0,O=[Se]=O
1034,26156,1.0,O=C(c1ccccc1)c1ccc(O)cc1
1035,27830,1.0,O=C(Nc1ccccc1)Nc1cnns1
1036,25798,1.0,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
1037,811,1.0,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1
1038,21411,1.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
1039,1327,1.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
1040,1322,1.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
1041,26804,1.0,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O
1042,383,1.0,CCOP(=O)(Sc1ccccc1)Sc1ccccc1
1043,21034,1.0,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br
1044,4499,1.0,CCCCCCn1cc[n+](C)c1.[Br-]
1045,226,1.0,CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+]
1046,24205,1.0,C=CC(=O)OCCOc1ccccc1
1047,26236,1.0,c1ccsc1
1048,3128,1.0,c1ccc2c(c1)ccc1ncccc12
1049,5138,1.0,CCCOCC(C)O
1050,28668,1.0,CC1(O)CSC(C)(O)CS1
1051,1237,1.0,Cc1ccc([N+](=O)[O-])cc1C
1052,3673,1.0,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl.O.O
1053,20672,1.0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
1054,2563,1.0,CC1COc2ccccc2N1C(=O)C(Cl)Cl
1055,6181,1.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
1056,2814,1.0,CCc1cccc(CC)c1N(COC)C(=O)CCl
1057,2079,1.0,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
1058,3764,1.0,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F
1059,14586,1.0,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
1060,28576,1.0,COc1cc(-c2ccc(N)c(OC)c2)ccc1N
1061,25706,1.0,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl
1062,24309,1.0,O=C1C(=O)c2cccc3cccc1c23
1063,21617,1.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
1064,20767,1.0,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
1065,26274,1.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
1066,25693,1.0,CCCCC(CC)COP(=O)(O)O
1067,3296,1.0,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)[O-])[C@H]2CC1.[Na+]
1068,24758,1.0,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
1069,7479,1.0,Brc1cccc(-c2ccccc2)c1
1070,5565,1.0,CC(C)=C1CC[C@@H](C)CC1=O
1071,28598,1.0,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1
1072,21629,1.0,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1073,20682,1.0,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
1074,25125,1.0,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1
1075,1715,1.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
1076,26112,1.0,O=C(O)CCCCCCCCCCCBr
1077,2837,1.0,CC1(C)[C@H](/C=C2\CCSC2=O)[C@@H]1C(=O)OCc1coc(Cc2ccccc2)c1
1078,17749,1.0,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
1079,653,1.0,COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1
1080,28479,1.0,O=Cc1cccc(Oc2ccccc2)c1
1081,26810,1.0,CSCCCN=C=S
1082,1314,1.0,CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
1083,26919,1.0,CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+]
1084,14634,1.0,Brc1c2ccccc2c(Br)c2ccccc12
1085,29004,1.0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
1086,21629,1.0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
1087,3216,1.0,C1CCCNCC1
1088,2837,1.0,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1
1089,69,1.0,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3
1090,894,1.0,CCCCC/C=C/C=C/C=O
1091,2394,1.0,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
1092,5331,1.0,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
1093,21827,1.0,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1
1094,917,1.0,CCCCOC(=O)/C=C\C(=O)OCCCC
1095,25645,1.0,CC(=O)Nc1ccc(C)cc1
1096,27374,1.0,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
1097,1106,1.0,COC(=O)/C=C(\C)OP(=O)(OC)OC
1098,2048,1.0,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1.[Na+]
1099,4081,1.0,CC(=O)CCC(=O)O
1100,27505,1.0,CC(C)C(C)C
1101,5930,1.0,Cl.Nc1ccc(Cl)cc1
1102,24950,1.0,CN(C)c1cccc(O)c1
1103,28851,1.0,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
1104,26508,1.0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
1105,1118,1.0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
1106,26019,1.0,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl
1107,26852,1.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
1108,26213,1.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O
1109,26307,1.0,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-]
1110,5138,1.0,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC.[Br-]
1111,4499,1.0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
1112,3652,1.0,[Na+].[O-][n+]1ccccc1[S-]
1113,294,1.0,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+]
1114,25410,1.0,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1
1115,2614,1.0,C=CC(=O)OCCCCCCOC(=O)C=C
1116,810,1.0,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
1117,1168,1.0,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
1118,22622,1.0,CCN(CC)c1ccc(N)cc1
1119,266,1.0,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl
1120,26744,1.0,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1
1121,12751,1.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2
1122,398,1.0,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21
1123,13757,1.0,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1124,26121,1.0,Nc1ccc(C(=O)Nc2ccccc2N)cc1
1125,26253,1.0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O.O=C(O)C(O)C(O)C(=O)O
1126,26254,1.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
1127,26454,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
1128,510,1.0,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
1129,69,1.0,CN1CSC(=S)N(C)C1
1130,22631,1.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
1131,2629,1.0,CC[Sn](Br)(CC)CC
1132,24207,1.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
1133,25849,1.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@@]21C
1134,2399,1.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1135,25943,1.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1136,1237,1.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1137,3021,1.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1138,26242,1.0,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C
1139,1777,1.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
1140,6181,1.0,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1C
1141,5600,1.0,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
1142,3370,1.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
