,DSSTox_CID,SR-ARE,SMILES
1054,29342,0.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
1055,27495,0.0,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
1056,13493,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O
1057,24355,0.0,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
1058,17754,0.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1059,26419,0.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1
1060,31570,0.0,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
1061,7509,0.0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
1062,3472,0.0,CN1CCN(N)CC1
1063,4144,0.0,Cn1cnc2c1c(=O)[nH]c(=O)n2C
1064,14529,0.0,CN1C(=O)CC[C@H]1c1cccnc1
1065,25369,0.0,CN1CCC[C@@H]1c1cccnc1
1066,1071,0.0,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
1067,6923,0.0,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
1068,31608,0.0,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
1069,13803,0.0,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23
1070,25651,0.0,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
1071,28176,0.0,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
1072,29083,0.0,CNC(=O)NC(O)C(Cl)(Cl)Cl
1073,24294,0.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1074,119,0.0,CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F
1075,3915,0.0,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1
1076,20776,0.0,CNC1(C)C2CCC(C2)C1(C)C
1077,5899,0.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
1078,1890,0.0,COC(=O)/C=C\C(=O)OC
1079,25072,0.0,COC(=O)c1cccnc1
1080,24948,0.0,COCCOCC(OC)OC
1081,26560,0.0,COc1cc(/C=C/C(N)=O)cc(OC)c1OC
1082,4673,0.0,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC
1083,27187,0.0,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)/C=C\C(=O)O
1084,22517,0.0,COc1cc(CC#N)cc(OC)c1OC
1085,22168,0.0,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1086,12535,0.0,COc1cc(OC)cc(OC)c1
1087,2057,0.0,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC
1088,7281,0.0,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1
1089,93,0.0,COc1ccc(/C(C)=C/C(=O)O)c(OC)c1
1090,4303,0.0,COC(=O)c1ccc(NC(C)=O)cc1OC
1091,4098,0.0,COc1cc2c(cc1OC)C(=O)CC2
1092,27085,0.0,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
1093,28527,0.0,COc1cc2[nH]c(=O)[nH]c(=O)c2cc1OC
1094,25173,0.0,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
1095,23897,0.0,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
1096,14961,0.0,CC=Cc1ccc(OC)cc1
1097,6190,1.0,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
1098,24367,1.0,CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1
1099,13307,1.0,COc1ccc(-c2cc(=S)ss2)cc1
1100,120,1.0,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
1101,1715,1.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
1102,21759,1.0,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O
1103,3810,1.0,COc1ccc(CCC(C)=O)cc1
1104,15708,1.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1
1105,26576,1.0,COC(=O)c1cc(Cl)ccc1OC
1106,19721,1.0,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
1107,3224,1.0,CNC(C)Cc1ccccc1OC
1108,26738,1.0,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
1109,3794,1.0,COc1ccc2c(c1)CCCC2=O
1110,2614,1.0,COc1ccccc1OC(=O)Oc1ccccc1OC
1111,1478,1.0,CNCCC(Oc1ccccc1OC)c1ccccc1
1112,3581,1.0,COc1ccccc1OCC1CNC(=O)O1
1113,28558,1.0,COc1nc(C)nc(Cl)c1NC1=NCCN1
1114,26285,1.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
1115,2866,1.0,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
1116,3458,1.0,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
1117,3042,1.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1118,25323,1.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
1119,3333,1.0,CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C
1120,26398,1.0,COCCc1ccccn1
1121,26092,1.0,COCCc1ccc(OCC2CO2)cc1
1122,26113,1.0,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
1123,1729,1.0,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O
1124,2381,1.0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
1125,31554,1.0,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
1126,3706,1.0,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
1127,26399,1.0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
1128,25849,1.0,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O
1129,26401,1.0,CS(=O)(=O)O.Cc1ccc2c(c1)c1c3n2CCNC3CCC1
1130,25973,1.0,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1.CS(=O)(=O)O
1131,28975,1.0,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1.CS(=O)(=O)O.CS(=O)(=O)O
1132,20980,1.0,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O
1133,26386,1.0,CS(=O)(=O)O.O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
1134,28616,1.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
1135,365,1.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
1136,28992,1.0,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
1137,26648,1.0,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
1138,1150,1.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
1139,31638,1.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
1140,26429,1.0,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
1141,21132,1.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
1142,25635,1.0,Nc1nc2ccc(OC(F)(F)F)cc2s1
1143,31422,1.0,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1144,26675,1.0,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
1145,26903,1.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F
1146,4961,1.0,Nc1nc(=O)[nH]cc1F
1147,27112,1.0,O=c1[nH]cc(F)c(=O)[nH]1
1148,4602,1.0,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
1149,26591,1.0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
1150,26768,1.0,N#CC1(c2ccc(F)cc2)CCC(=O)CC1
1151,5540,1.0,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1
1152,3586,1.0,C#Cc1ccc(-c2ccccc2F)cc1
1153,26309,1.0,Nc1ncnc2c1ncn2Cc1c(F)cccc1Cl
1154,26307,1.0,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
1155,25497,1.0,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
1156,31434,1.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
1157,13314,1.0,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
1158,25701,1.0,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I
1159,26029,1.0,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
1160,21034,1.0,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C
1161,26069,1.0,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
1162,27831,1.0,CC(C)NCC(O)c1ccc(N)c(C#N)c1
1163,3296,1.0,CN/C(=N\c1ccc(C2=NNC(=O)CC2C)cc1)NC#N
1164,25572,1.0,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
1165,3051,1.0,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1
1166,4845,1.0,N[C@H](C(=O)O)c1ccc(O)cc1
1167,26456,1.0,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
1168,25409,1.0,N=C(N)NCCC[C@H](N)C(=O)O
1169,27144,1.0,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO
1170,26449,1.0,N[C@@H]1CONC1=O
1171,5257,1.0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
1172,9871,1.0,CN1CC(=O)NC1=N
1173,28670,1.0,c1ccc2[nH]c(-c3cscn3)nc2c1
1174,31444,1.0,N=C(N)N.N=C(N)N.O=C(O)O
1175,27820,1.0,CCCCNC(=N)NC(=N)N
1176,31473,1.0,N=C(N)NN.N=C(N)NN.O=S(=O)(O)O
1177,5258,1.0,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O
1178,21997,1.0,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
1179,31617,1.0,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC
1180,25161,1.0,CCCCCCOc1ccccc1C(N)=O
1181,2821,1.0,NC(=O)c1cccnc1
1182,3719,1.0,NC(=O)c1cnccn1
1183,3746,1.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
1184,31620,1.0,Cn1nnc2c(C(N)=O)ncn2c1=O
1185,25348,1.0,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
1186,27794,1.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
1187,27766,1.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O
1188,2629,1.0,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
1189,26140,1.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1
1190,26152,1.0,NC(=O)CCCCC1CCSS1
1191,22594,1.0,CC(c1cc2ccccc2s1)N(O)C(N)=O
1192,22579,1.0,NC(=O)N1c2ccccc2C=Cc2ccccc21
1193,116,1.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
1194,3652,1.0,NC(=O)NNc1ccccc1
1195,3021,1.0,NC(=O)NO
1196,23761,1.0,CCOC(N)=O
1197,26481,1.0,NC(=O)OCC(COC(N)=O)c1ccccc1
1198,3636,1.0,COc1ccccc1OCC(O)COC(N)=O
1199,20682,1.0,NC(=O)OCCCc1ccccc1
1200,25625,1.0,NC(=S)N/N=C/c1cccnc1
1201,26468,1.0,C=CCNC(N)=S
1202,3094,1.0,CCCCCC(C)N.CCCCCC(C)N.O=S(=O)(O)O
1203,2382,1.0,NC/C=C/C(=O)O
1204,28597,1.0,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1205,3340,1.0,Nc1cc(=O)nc(N)[nH]1
1206,810,1.0,NC1=NC(=O)C(c2ccccc2)O1
1207,26019,1.0,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
1208,28654,1.0,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
1209,3621,1.0,NC12CC3CC(CC(C3)C1)C2
1210,21126,1.0,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
1211,25570,1.0,Nc1c2c(nc3ccccc13)CCCC2
1212,12374,1.0,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
1213,26454,1.0,CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O
1214,26201,1.0,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
1215,31623,1.0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
1216,1248,1.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
1217,2974,1.0,Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1
1218,614,1.0,CCOC(=O)c1ccc(N)cc1
1219,625,1.0,CC(C)COC(=O)c1ccc(N)cc1
1220,31433,1.0,Nc1ccc(C(=O)OCC(O)CO)cc1
1221,27775,1.0,CCCOC(=O)c1ccc(N)cc1
1222,5757,1.0,CCCCOC(=O)c1ccc(N)cc1
1223,5825,1.0,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
1224,26724,1.0,N=C(N)NS(=O)(=O)c1ccc(N)cc1
1225,25514,1.0,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
1226,10636,1.0,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
1227,26919,1.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1
1228,25117,1.0,NC(=O)NS(=O)(=O)c1ccc(N)cc1
1229,26823,1.0,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
1230,28944,1.0,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
1231,25425,1.0,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
1232,31442,1.0,Nc1ccc(S(N)(=O)=O)cc1
1233,3057,1.0,Nc1ccncc1
1234,25205,1.0,COC(=O)CCCCC(CCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
1235,26743,1.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
1236,5178,1.0,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O
1237,1138,1.0,Nc1ncnc2[nH]cnc12
1238,31621,1.0,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
1239,26437,1.0,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
1240,26402,1.0,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
1241,25343,1.0,COc1cc2nc(Cl)nc(N)c2cc1OC
1242,31440,1.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
1243,26277,1.0,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC
1244,28784,1.0,COc1ccc(Cc2cnc(N)nc2N)cc1OC
1245,25742,1.0,Nc1nnnn1-c1ccccc1
1246,782,1.0,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
1247,25474,1.0,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1248,25125,1.0,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1249,1397,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1250,3037,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
1251,25930,1.0,NCC(=O)O
1252,31641,1.0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
1253,26439,1.0,NCC1(CC(=O)O)CCCCC1
1254,2308,1.0,CCN1CCCC1CN
1255,716,1.0,NCc1cccnc1
1256,26332,1.0,NCc1ccccc1Sc1ccccc1CO
1257,25781,1.0,C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@@H]2CCNC(N)=N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O
1258,26589,1.0,NCCc1cnc[nH]1
1259,24205,1.0,NCCCCCC(=O)O
1260,25835,1.0,NCCNCCNCCN
1261,26222,1.0,NCCS(=O)(=O)O
1262,146,1.0,NNc1nnc(NN)c2ccccc12
1263,274,1.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
1264,31646,1.0,NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl
1265,25472,1.0,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
1266,25636,1.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
1267,26487,1.0,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O
1268,20656,1.0,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
1269,2595,1.0,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
1270,28873,1.0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
1271,20679,1.0,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
1272,3180,1.0,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
1273,2749,1.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
1274,1080,1.0,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
1275,26687,1.0,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
1276,21743,1.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
1277,7991,1.0,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
1278,26634,1.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
1279,25868,1.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
1280,27822,1.0,NS(=O)(=O)Cc1noc2ccccc12
1281,24203,1.0,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
1282,27757,1.0,c1ccc(C2CC2)c(OCC2=NCCN2)c1
1283,26810,1.0,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C.O
1284,26631,1.0,CS(=O)(=O)O.C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21.O
1285,25778,1.0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O
1286,27809,1.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.O.O
1287,31550,1.0,O.O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
1288,25750,1.0,O.O=P1(N(CCCl)CCCl)NCCCO1
1289,1121,1.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O
1290,1118,1.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO.O
1291,27821,1.0,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
1292,31456,1.0,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N
1293,31503,1.0,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
1294,28563,1.0,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
1295,31523,1.0,O=C(O)[C@H](O)c1ccccc1
1296,31555,1.0,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
1297,25743,1.0,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
1298,20765,1.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
1299,26017,1.0,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
1300,26651,1.0,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
1301,26470,1.0,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
1302,3416,1.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1303,814,1.0,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO
1304,31492,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
1305,31587,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
1306,14165,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
1307,3200,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
1308,29154,1.0,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O
1309,26420,1.0,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1
1310,25899,1.0,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O
1311,25388,1.0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
1312,19657,1.0,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
1313,25975,1.0,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
1314,26910,1.0,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
1315,3313,1.0,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
1316,1442,1.0,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
1317,25836,1.0,C[C@H]1C[C@H](O)c2ccsc2S1(=O)=O
1318,944,1.0,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12
1319,972,1.0,O=[N+]([O-])O.[NH3+]c1ccccc1
1320,26226,1.0,Nc1ccc([As](=O)(O)O)cc1
1321,119,1.0,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
1322,31593,1.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
1323,31629,1.0,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1
1324,11800,1.0,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
1325,3485,1.0,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
1326,11121,1.0,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
1327,21827,1.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
1328,3096,1.0,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
1329,31580,1.0,CC(C(=O)c1ccccc1)N(C)C
1330,2743,1.0,CC(=O)N[C@@H](CC(C)C)C(=O)O
1331,25084,1.0,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
1332,25556,1.0,CC(=O)N1CCN(c2ccc(O)cc2)CC1
1333,26696,1.0,CC(=O)NC(CCC(N)=O)C(=O)O
1334,2753,1.0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
1335,1296,1.0,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
1336,21663,1.0,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1
1337,25132,1.0,CC(=O)Nc1ccc(C(=O)O)cc1
1338,26742,1.0,CC(=O)Nc1ccc(CC(=O)O)cc1
1339,3276,1.0,CC(=O)Nc1ncc([N+](=O)[O-])s1
1340,6279,1.0,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
